Order Date,Ship Date,Category,Sub-Category,Sales,Quantity,Discount,Profit,,Sales,Sum of Profit,,,,,,,,
25-06-2016,27-06-2016,Office Supplies,Art,71.632,11,0.2,17.908,,95.968,38.3872,,,,,,,,
25-06-2016,27-06-2016,Office Supplies,Art,9.328,1,0.2,0.8162,,95.976,-10.7973,,,,,,,,
08-09-2016,14-09-2016,Office Supplies,Art,5.88,2,0,2.646,,96.256,31.2832,,,,,,,,
08-09-2016,13-09-2016,Furniture,Chairs,172.764,2,0.1,13.4372,,97.44,35.0784,,,,,,,,
08-09-2016,14-09-2016,Office Supplies,Art,303.84,8,0,91.152,,97.82,45.9754,,,,,,,,
08-09-2016,14-09-2016,Office Supplies,Storage,485.88,6,0,19.4352,,98.352,-24.588,,,,,,,,
09-09-2016,12-09-2016,Furniture,Chairs,785.88,6,0,212.1876,,98.376,35.6613,,,,,,,,
12-12-2016,15-12-2016,Office Supplies,Storage,8.94,3,0,0.6258,,99.136,8.6744,,,,,,,,
09-09-2016,14-09-2016,Furniture,Furnishings,17.472,3,0.2,5.0232,,99.2,25.792,,,,,,,,
11-04-2016,16-04-2016,Technology,Phones,758.352,6,0.2,265.4232,,99.592,2.4898,,,,,,,,
19-08-2016,21-08-2016,Office Supplies,Binders,76.776,4,0.7,-58.8616,,99.918,-18.5562,,,,,,,,
03-10-2016,09-10-2016,Office Supplies,Storage,61.568,2,0.2,4.6176,,99.92,-1.249,,,,,,,,
03-10-2016,09-10-2016,Office Supplies,Art,6.192,3,0.2,0.4644,,99.98,101.9796,,,,,,,,
16-12-2016,20-12-2016,Office Supplies,Paper,114.2,5,0,52.532,,99.99,37.9962,,,,,,,,
09-09-2016,11-09-2016,Furniture,Furnishings,60.672,6,0.2,12.8928,,100.24,33.831,,,,,,,,
15-10-2016,17-10-2016,Office Supplies,Paper,7.968,2,0.2,2.8884,,100.704,-1.2588,,,,,,,,
10-09-2016,16-09-2016,Furniture,Chairs,1487.04,5,0.2,148.704,,100.792,6.2995,,,,,,,,
14-10-2016,16-10-2016,Office Supplies,Binders,22.92,4,0,11.0016,,101.96,27.5292,,,,,,,,
14-10-2016,16-10-2016,Office Supplies,Storage,269.9,5,0,16.194,,101.994,-71.3958,,,,,,,,
18-11-2016,23-11-2016,Office Supplies,Binders,11.808,8,0.7,-8.6592,,102.13,15.3195,,,,,,,,
18-11-2016,23-11-2016,Technology,Phones,9.588,2,0.4,-2.0774,,102.24,-16.614,,,,,,,,
02-09-2016,03-09-2016,Office Supplies,Art,57.75,5,0,16.17,,102.3,26.598,,,,,,,,
02-09-2016,03-09-2016,Office Supplies,Paper,14.94,3,0,7.0218,,102.624,7.6968,,,,,,,,
20-01-2016,26-01-2016,Technology,Phones,699.93,7,0,181.9818,,103.6,51.8,,,,,,,,
10-09-2016,13-09-2016,Furniture,Furnishings,254.9,5,0,76.47,,103.92,-18.186,,,,,,,,
20-01-2016,26-01-2016,Office Supplies,Art,22.96,7,0,6.6584,,103.936,16.8896,,,,,,,,
04-10-2016,09-10-2016,Office Supplies,Labels,29.24,4,0,13.7428,,104.01,14.5614,,,,,,,,
09-06-2016,13-06-2016,Office Supplies,Art,18.06,7,0,4.6956,,104.58,-172.557,,,,,,,,
09-06-2016,13-06-2016,Office Supplies,Paper,79.14,3,0,36.4044,,104.85,50.328,,,,,,,,
11-09-2016,16-09-2016,Furniture,Furnishings,127.95,3,0,21.7515,,104.85,28.3095,,,,,,,,
12-09-2016,19-09-2016,Furniture,Furnishings,40.56,2,0,12.9792,,105.52,48.5392,,,,,,,,
07-03-2016,08-03-2016,Office Supplies,Art,17.94,3,0,4.6644,,105.584,9.2386,,,,,,,,
07-03-2016,08-03-2016,Office Supplies,Storage,242.94,3,0,4.8588,,106.344,37.2204,,,,,,,,
16-11-2016,22-11-2016,Office Supplies,Labels,5.22,2,0,2.4012,,106.96,31.0184,,,,,,,,
03-09-2016,03-09-2016,Office Supplies,Labels,14.4,5,0,7.056,,107.44,10.744,,,,,,,,
04-11-2016,10-11-2016,Office Supplies,Binders,52.064,4,0.2,18.8732,,107.648,33.64,,,,,,,,
19-08-2016,21-08-2016,Office Supplies,Supplies,9.184,2,0.2,1.148,,107.772,-29.2524,,,,,,,,
12-09-2016,17-09-2016,Furniture,Chairs,3785.292,6,0.1,420.588,,107.94,30.2232,,,,,,,,
24-11-2016,29-11-2016,Technology,Phones,1502.376,4,0.4,-250.396,,108.72,36.693,,,,,,,,
13-09-2016,17-09-2016,Furniture,Chairs,340.116,6,0.3,-9.7176,,108.92,49.014,,,,,,,,
01-09-2016,05-09-2016,Technology,Accessories,357,3,0,57.12,,109.92,53.8608,,,,,,,,
15-11-2016,18-11-2016,Office Supplies,Supplies,20.46,2,0,5.3196,,110.96,53.2608,,,,,,,,
02-09-2016,07-09-2016,Technology,Accessories,239.976,3,0.2,53.9946,,111,14.43,,,,,,,,
13-09-2016,13-09-2016,Furniture,Furnishings,14.19,3,0,5.5341,,111.15,48.906,,,,,,,,
02-09-2016,08-09-2016,Technology,Accessories,475.944,7,0.2,95.1888,,111.79,43.5981,,,,,,,,
31-03-2016,04-04-2016,Office Supplies,Binders,8.134,7,0.8,-13.8278,,111.93,34.6983,,,,,,,,
07-09-2016,10-09-2016,Technology,Accessories,46.688,4,0.2,-2.918,,112.648,11.2648,,,,,,,,
19-08-2016,26-08-2016,Furniture,Bookcases,638.82,9,0,172.4814,,113.73,32.9817,,,,,,,,
19-08-2016,21-08-2016,Furniture,Furnishings,289.24,7,0,26.0316,,113.97,27.3528,,,,,,,,
19-08-2016,21-08-2016,Office Supplies,Binders,69.456,2,0.2,22.5732,,114.2,105.064,,,,,,,,
14-09-2016,18-09-2016,Furniture,Furnishings,13.128,3,0.2,3.7743,,114.9,34.47,,,,,,,,
19-08-2016,23-08-2016,Office Supplies,Storage,344.91,3,0,10.3473,,115.36,106.1312,,,,,,,,
14-09-2016,19-09-2016,Furniture,Furnishings,142.4,5,0,52.688,,116.28,56.9772,,,,,,,,
20-04-2016,22-04-2016,Office Supplies,Storage,44.84,5,0.2,5.605,,116.784,21.897,,,,,,,,
14-09-2016,14-09-2016,Furniture,Tables,464.292,9,0.4,-108.3348,,117.36,36.3816,,,,,,,,
06-12-2016,10-12-2016,Office Supplies,Appliances,14.016,4,0.8,-31.536,,117.576,11.7576,,,,,,,,
14-09-2016,18-09-2016,Furniture,Furnishings,9.96,5,0.6,-6.723,,118,20.06,,,,,,,,
06-12-2016,10-12-2016,Technology,Phones,35.04,4,0.2,-7.008,,118.16,-25.109,,,,,,,,
15-09-2016,19-09-2016,Furniture,Furnishings,103.936,4,0.2,16.8896,,119.8,47.92,,,,,,,,
06-12-2016,10-12-2016,Office Supplies,Binders,4.6,2,0.8,-8.05,,119.8,29.95,,,,,,,,
06-12-2016,10-12-2016,Office Supplies,Storage,35.168,2,0.2,-8.3524,,119.833,7.049,,,,,,,,
17-03-2016,17-03-2016,Office Supplies,Art,4.448,2,0.2,0.3336,,119.96,52.7824,,,,,,,,
17-03-2016,17-03-2016,Office Supplies,Paper,5.184,1,0.2,1.8792,,119.976,-17.9964,,,,,,,,
17-03-2016,17-03-2016,Office Supplies,Paper,15.552,3,0.2,5.4432,,120.712,-18.1068,,,,,,,,
15-09-2016,20-09-2016,Furniture,Furnishings,14.56,2,0,6.2608,,120.768,9.0576,,,,,,,,
18-10-2016,22-10-2016,Office Supplies,Envelopes,52.512,6,0.2,19.692,,121.376,-3.0344,,,,,,,,
18-10-2016,22-10-2016,Office Supplies,Storage,186.912,6,0.2,-35.046,,121.792,13.7016,,,,,,,,
18-10-2016,22-10-2016,Office Supplies,Paper,10.048,4,0.2,3.14,,122.352,42.8232,,,,,,,,
04-04-2016,08-04-2016,Office Supplies,Storage,232.55,5,0,9.302,,122.48,0,,,,,,,,
08-09-2016,12-09-2016,Technology,Accessories,49.98,2,0,8.4966,,122.94,89.7462,,,,,,,,
04-04-2016,08-04-2016,Office Supplies,Paper,19.44,3,0,9.3312,,122.97,120.5106,,,,,,,,
04-04-2016,08-04-2016,Office Supplies,Paper,12.96,2,0,6.3504,,123.136,13.8528,,,,,,,,
17-09-2016,21-09-2016,Furniture,Furnishings,35.34,2,0,13.4292,,123.144,46.179,,,,,,,,
14-09-2016,14-09-2016,Office Supplies,Envelopes,68.46,7,0,31.4916,,123.552,-29.3436,,,,,,,,
14-09-2016,14-09-2016,Technology,Machines,2799.96,4,0,1371.9804,,123.92,111.528,,,,,,,,
14-09-2016,14-09-2016,Office Supplies,Appliances,601.3,2,0,198.429,,124.032,44.9616,,,,,,,,
14-09-2016,14-09-2016,Technology,Phones,16.99,1,0,4.4174,,124.11,52.1262,,,,,,,,
14-09-2016,14-09-2016,Technology,Phones,287.97,3,0,80.6316,,124.2,-31.05,,,,,,,,
14-09-2016,14-09-2016,Office Supplies,Paper,44.82,9,0,21.0654,,124.41,14.9292,,,,,,,,
21-06-2016,21-06-2016,Technology,Phones,1214.85,3,0,352.3065,,125.76,40.872,,,,,,,,
30-06-2016,06-07-2016,Office Supplies,Binders,2.688,1,0.2,0.84,,126.624,41.1528,,,,,,,,
30-06-2016,06-07-2016,Office Supplies,Art,6.6,3,0,2.904,,127.104,28.5984,,,,,,,,
19-09-2016,19-09-2016,Furniture,Chairs,887.103,7,0.1,177.4206,,127.302,-9.093,,,,,,,,
10-11-2016,16-11-2016,Office Supplies,Art,3.9,2,0,1.521,,127.869,-9.1335,,,,,,,,
10-11-2016,16-11-2016,Office Supplies,Paper,12.84,3,0,5.778,,127.95,21.7515,,,,,,,,
10-11-2016,16-11-2016,Office Supplies,Paper,15.84,3,0,7.128,,127.984,25.5968,,,,,,,,
19-09-2016,24-09-2016,Furniture,Tables,73.915,1,0.5,-45.8273,,129.3,6.465,,,,,,,,
10-11-2016,16-11-2016,Office Supplies,Storage,62.94,3,0,11.9586,,129.552,-22.6716,,,,,,,,
10-11-2016,16-11-2016,Office Supplies,Storage,535.41,3,0,160.623,,129.568,-24.294,,,,,,,,
20-09-2016,25-09-2016,Furniture,Tables,617.7,6,0.5,-407.682,,129.888,12.9888,,,,,,,,
28-11-2016,01-12-2016,Office Supplies,Paper,85.96,7,0,40.4012,,129.92,31.5056,,,,,,,,
28-11-2016,01-12-2016,Office Supplies,Art,13.12,4,0,4.3296,,129.98,62.3904,,,,,,,,
28-11-2016,01-12-2016,Office Supplies,Binders,45.66,3,0,22.3734,,130.464,44.0316,,,,,,,,
10-05-2016,15-05-2016,Office Supplies,Envelopes,158.13,3,0,77.4837,,131.904,47.8152,,,,,,,,
10-05-2016,15-05-2016,Technology,Phones,43.6,5,0.2,4.36,,132.16,9.912,,,,,,,,
20-09-2016,24-09-2016,Furniture,Furnishings,164.22,3,0,50.9082,,132.696,9.9522,,,,,,,,
26-11-2016,01-12-2016,Office Supplies,Paper,81.98,2,0,40.1702,,134.01,36.1827,,,,,,,,
20-09-2016,24-09-2016,Furniture,Bookcases,362.94,3,0,36.294,,135.516,-31.6204,,,,,,,,
20-09-2016,23-09-2016,Furniture,Bookcases,493.43,5,0.3,-70.49,,135.882,24.1568,,,,,,,,
20-09-2016,23-09-2016,Furniture,Chairs,631.782,2,0.1,140.396,,135.98,33.995,,,,,,,,
08-09-2016,11-09-2016,Technology,Accessories,32.97,3,0,12.8583,,135.99,36.7173,,,,,,,,
07-03-2016,11-03-2016,Office Supplies,Binders,107.648,2,0.2,33.64,,136.53,-52.3365,,,,,,,,
07-09-2016,10-09-2016,Technology,Phones,196.776,3,0.2,14.7582,,136.96,51.36,,,,,,,,
07-09-2016,10-09-2016,Office Supplies,Binders,2.92,2,0.8,-4.818,,137.24,46.3185,,,,,,,,
20-09-2016,23-09-2016,Furniture,Bookcases,801.568,2,0.2,-10.0196,,137.352,8.5845,,,,,,,,
08-09-2016,11-09-2016,Technology,Accessories,83.88,4,0,30.1968,,137.54,55.016,,,,,,,,
07-09-2016,10-09-2016,Office Supplies,Art,21.864,3,0.2,3.5529,,138.56,66.5088,,,,,,,,
21-09-2016,23-09-2016,Furniture,Furnishings,8.544,2,0.6,-7.476,,139.44,47.061,,,,,,,,
07-12-2016,13-12-2016,Office Supplies,Paper,105.52,4,0,48.5392,,139.8,12.2325,,,,,,,,
30-03-2016,04-04-2016,Office Supplies,Storage,15.84,3,0,0,,139.86,60.1398,,,,,,,,
30-03-2016,04-04-2016,Office Supplies,Labels,44.4,3,0,22.2,,139.93,34.9825,,,,,,,,
08-09-2016,15-09-2016,Office Supplies,Paper,17.904,2,0.2,6.2664,,140.736,52.776,,,,,,,,
22-09-2016,29-09-2016,Furniture,Furnishings,97.44,3,0,35.0784,,141.4,38.178,,,,,,,,
08-09-2016,15-09-2016,Office Supplies,Paper,182.112,6,0.2,61.4628,,141.76,66.6272,,,,,,,,
22-09-2016,29-09-2016,Furniture,Chairs,579.528,4,0.1,83.7096,,141.96,39.7488,,,,,,,,
23-09-2016,28-09-2016,Furniture,Bookcases,435.999,3,0.15,20.5176,,142.4,52.688,,,,,,,,
20-01-2016,26-01-2016,Office Supplies,Art,6.63,3,0,1.7901,,142.488,-3.5622,,,,,,,,
25-09-2016,30-09-2016,Furniture,Bookcases,300.5328,2,0.32,-97.2312,,142.776,17.847,,,,,,,,
20-08-2016,25-08-2016,Furniture,Chairs,421.372,2,0.3,-6.0196,,142.86,41.4294,,,,,,,,
20-08-2016,25-08-2016,Furniture,Chairs,500.24,13,0,145.0696,,143.432,3.5858,,,,,,,,
21-11-2016,27-11-2016,Office Supplies,Envelopes,1.632,1,0.2,0.5508,,143.64,10.773,,,,,,,,
21-11-2016,27-11-2016,Technology,Phones,267.96,5,0.2,16.7475,,143.856,48.5514,,,,,,,,
26-09-2016,01-10-2016,Furniture,Chairs,145.568,2,0.2,0,,143.952,14.3952,,,,,,,,
13-05-2016,19-05-2016,Office Supplies,Paper,8,2,0,3.84,,143.976,8.9985,,,,,,,,
09-09-2016,14-09-2016,Technology,Accessories,64.704,6,0.2,-4.8528,,144.12,69.1776,,,,,,,,
20-08-2016,25-08-2016,Office Supplies,Paper,20.12,2,0,9.2552,,144.6,41.934,,,,,,,,
20-08-2016,25-08-2016,Office Supplies,Binders,896.99,1,0,421.5853,,144.95,42.0355,,,,,,,,
20-01-2016,26-01-2016,Office Supplies,Envelopes,23.34,3,0,10.9698,,144.96,60.8832,,,,,,,,
05-12-2016,07-12-2016,Office Supplies,Envelopes,348.488,7,0.2,117.6147,,145.568,0,,,,,,,,
05-12-2016,07-12-2016,Office Supplies,Storage,172.736,4,0.2,-30.2288,,145.98,-99.2664,,,,,,,,
19-11-2016,25-11-2016,Office Supplies,Labels,22.5,6,0,10.8,,146.352,-9.147,,,,,,,,
19-11-2016,25-11-2016,Office Supplies,Labels,9.96,2,0,4.5816,,146.73,68.9631,,,,,,,,
19-11-2016,25-11-2016,Office Supplies,Binders,213.08,7,0,102.2784,,146.76,38.1576,,,,,,,,
26-09-2016,27-09-2016,Furniture,Chairs,585.552,3,0.2,73.194,,146.82,73.41,,,,,,,,
18-11-2016,21-11-2016,Office Supplies,Paper,21.98,7,0,9.891,,148.48,16.704,,,,,,,,
06-10-2016,08-10-2016,Office Supplies,Binders,15.36,2,0,7.68,,148.704,46.47,,,,,,,,
26-09-2016,30-09-2016,Furniture,Furnishings,21.184,1,0.2,4.7664,,149.232,3.7308,,,,,,,,
27-09-2016,03-10-2016,Furniture,Furnishings,87.54,3,0,37.6422,,149.352,50.4063,,,,,,,,
20-07-2016,23-07-2016,Office Supplies,Paper,11.96,2,0,5.8604,,149.544,50.4711,,,,,,,,
27-09-2016,01-10-2016,Furniture,Chairs,603.92,5,0.2,45.294,,149.9,40.473,,,,,,,,
12-09-2016,19-09-2016,Office Supplies,Supplies,357.93,3,0,7.1586,,149.95,107.964,,,,,,,,
12-09-2016,17-09-2016,Technology,Accessories,15.216,1,0.2,2.2824,,149.97,104.979,,,,,,,,
12-09-2016,19-09-2016,Office Supplies,Binders,331.96,2,0,149.382,,151.2,32.13,,,,,,,,
28-09-2016,03-10-2016,Furniture,Furnishings,337.088,4,0.2,16.8544,,151.72,27.3096,,,,,,,,
21-03-2016,25-03-2016,Office Supplies,Storage,16.272,1,0.2,-3.8646,,151.92,45.576,,,,,,,,
20-01-2016,25-01-2016,Office Supplies,Paper,19.36,2,0,9.2928,,152.24,17.127,,,,,,,,
20-01-2016,26-01-2016,Office Supplies,Storage,13.98,1,0,4.0542,,152.76,74.8524,,,,,,,,
20-01-2016,26-01-2016,Office Supplies,Binders,19.05,5,0,8.9535,,152.91,42.8148,,,,,,,,
29-09-2016,03-10-2016,Furniture,Furnishings,204.6,2,0,53.196,,153.824,38.456,,,,,,,,
14-02-2016,19-02-2016,Office Supplies,Paper,16.176,3,0.2,6.066,,154.764,-36.1116,,,,,,,,
29-09-2016,03-10-2016,Furniture,Tables,409.272,2,0.4,-81.8544,,154.9,40.274,,,,,,,,
26-09-2016,27-09-2016,Office Supplies,Paper,19.44,3,0,9.3312,,155.04,75.9696,,,,,,,,
31-03-2016,04-04-2016,Office Supplies,Binders,1.869,1,0.7,-1.3083,,155.12,50.414,,,,,,,,
12-12-2016,17-12-2016,Office Supplies,Envelopes,23.472,3,0.2,7.6284,,155.35,0,,,,,,,,
28-11-2016,28-11-2016,Office Supplies,Supplies,7.36,2,0,0.1472,,155.372,-35.5136,,,,,,,,
28-11-2016,28-11-2016,Office Supplies,Labels,41.4,4,0,19.872,,155.456,-7.7728,,,,,,,,
29-09-2016,03-10-2016,Furniture,Tables,67.176,1,0.4,-20.1528,,155.976,54.5916,,,,,,,,
24-02-2016,02-03-2016,Office Supplies,Paper,32.896,4,0.2,11.1024,,158.13,77.4837,,,,,,,,
24-02-2016,02-03-2016,Office Supplies,Paper,22.776,3,0.2,7.6869,,158.9,7.945,,,,,,,,
28-11-2016,01-12-2016,Office Supplies,Appliances,43.68,3,0,11.7936,,158.928,41.7186,,,,,,,,
12-09-2016,19-09-2016,Technology,Accessories,57.4,5,0,10.906,,159.98,172.7784,,,,,,,,
12-11-2016,16-11-2016,Office Supplies,Art,2.672,1,0.2,0.334,,161.61,42.0186,,,,,,,,
12-11-2016,16-11-2016,Office Supplies,Supplies,16.656,6,0.2,-3.123,,161.94,9.7164,,,,,,,,
13-09-2016,16-09-2016,Technology,Accessories,252,5,0.2,53.55,,161.96,45.3488,,,,,,,,
12-11-2016,16-11-2016,Office Supplies,Paper,36.288,7,0.2,12.7008,,162.89,76.5583,,,,,,,,
29-09-2016,01-10-2016,Furniture,Furnishings,6.16,2,0,2.9568,,164.22,50.9082,,,,,,,,
05-12-2016,09-12-2016,Office Supplies,Paper,98.376,3,0.2,35.6613,,164.85,47.8065,,,,,,,,
05-12-2016,09-12-2016,Office Supplies,Binders,29.94,4,0.7,-23.952,,164.88,80.7912,,,,,,,,
05-12-2016,09-12-2016,Office Supplies,Paper,17.472,3,0.2,5.6784,,166.44,159.7824,,,,,,,,
05-12-2016,09-12-2016,Technology,Phones,36.738,1,0.4,-9.1845,,166.72,41.68,,,,,,,,
05-12-2016,09-12-2016,Technology,Phones,179.94,2,0.4,-44.985,,166.84,18.7695,,,,,,,,
29-09-2016,01-10-2016,Furniture,Tables,2348.82,9,0,399.2994,,167.535,37.23,,,,,,,,
20-07-2016,23-07-2016,Office Supplies,Art,13.12,4,0,3.8048,,167.94,82.2906,,,,,,,,
29-09-2016,03-10-2016,Furniture,Furnishings,117.36,4,0,36.3816,,167.968,62.988,,,,,,,,
13-10-2016,18-10-2016,Office Supplies,Binders,18.94,1,0,9.47,,167.97,40.3128,,,,,,,,
03-10-2016,03-10-2016,Office Supplies,Art,55.984,2,0.2,4.1988,,169.45,84.725,,,,,,,,
03-10-2016,03-10-2016,Office Supplies,Envelopes,14.48,5,0.2,4.887,,170.058,-4.8588,,,,,,,,
13-09-2016,13-09-2016,Technology,Accessories,199.98,2,0,75.9924,,170.24,53.2,,,,,,,,
30-09-2016,06-10-2016,Furniture,Furnishings,15.24,3,0,5.1816,,170.352,29.8116,,,,,,,,
03-10-2016,08-10-2016,Furniture,Chairs,258.279,3,0.3,-70.1043,,170.97,70.0977,,,,,,,,
13-09-2016,13-09-2016,Technology,Accessories,144.96,4,0,60.8832,,172.11,-94.6605,,,,,,,,
03-10-2016,08-10-2016,Furniture,Tables,143.432,1,0.2,3.5858,,172.186,-46.7362,,,,,,,,
11-02-2016,15-02-2016,Office Supplies,Binders,17.46,2,0,8.2062,,172.736,-30.2288,,,,,,,,
03-10-2016,08-10-2016,Furniture,Chairs,122.352,3,0.2,13.7646,,172.764,13.4372,,,,,,,,
03-10-2016,07-10-2016,Furniture,Furnishings,31.776,3,0.6,-19.0656,,173.656,17.3656,,,,,,,,
23-09-2016,28-09-2016,Office Supplies,Paper,28.8,9,0.2,10.08,,174.0585,-110.7645,,,,,,,,
04-11-2016,11-11-2016,Office Supplies,Art,2.94,1,0,0.7938,,174.95,45.487,,,,,,,,
28-05-2016,02-06-2016,Technology,Phones,57.408,6,0.2,5.7408,,176.772,-459.6072,,,,,,,,
13-09-2016,13-09-2016,Technology,Accessories,118,2,0,20.06,,176.8,22.984,,,,,,,,
04-10-2016,06-10-2016,Furniture,Chairs,589.41,5,0.1,-6.549,,177,30.09,,,,,,,,
02-04-2016,08-04-2016,Office Supplies,Paper,15.84,3,0,7.128,,177.2,83.284,,,,,,,,
02-04-2016,08-04-2016,Technology,Phones,1049.93,7,0,293.9804,,177.536,62.1376,,,,,,,,
02-04-2016,08-04-2016,Office Supplies,Appliances,154.9,5,0,40.274,,177.568,-37.7332,,,,,,,,
20-07-2016,23-07-2016,Office Supplies,Storage,535.41,3,0,160.623,,177.68,46.1968,,,,,,,,
07-10-2016,13-10-2016,Furniture,Furnishings,129.92,5,0.2,21.112,,177.98,-453.849,,,,,,,,
21-07-2016,25-07-2016,Office Supplies,Art,99.2,5,0,25.792,,178.384,22.298,,,,,,,,
14-12-2016,21-12-2016,Office Supplies,Art,2.624,1,0.2,0.2952,,179.94,-44.985,,,,,,,,
10-10-2016,10-10-2016,Furniture,Chairs,122.352,3,0.2,13.7646,,179.97,86.3856,,,,,,,,
17-09-2016,24-09-2016,Technology,Accessories,47.984,2,0.2,13.1956,,180.96,13.572,,,,,,,,
03-11-2016,08-11-2016,Office Supplies,Supplies,11.64,3,0,3.3756,,180.96,67.86,,,,,,,,
01-03-2016,05-03-2016,Technology,Phones,5.94,3,0,1.6038,,181.47,-320.597,,,,,,,,
22-09-2016,27-09-2016,Office Supplies,Storage,331.536,3,0.2,-82.884,,182.112,61.4628,,,,,,,,
29-06-2016,03-07-2016,Office Supplies,Binders,13.92,3,0.2,4.872,,182.352,-18.2352,,,,,,,,
20-01-2016,26-01-2016,Office Supplies,Appliances,247.716,4,0.1,93.5816,,182.94,85.9818,,,,,,,,
10-10-2016,14-10-2016,Furniture,Furnishings,46.872,7,0.2,3.5154,,183.372,-7.8588,,,,,,,,
11-10-2016,16-10-2016,Furniture,Furnishings,63.47,11,0,19.041,,186.304,13.9728,,,,,,,,
14-10-2016,18-10-2016,Office Supplies,Appliances,3.16,4,0.8,-8.532,,186.912,-35.046,,,,,,,,
14-10-2016,18-10-2016,Technology,Copiers,1999.96,5,0.2,624.9875,,187.76,76.9816,,,,,,,,
08-11-2016,14-11-2016,Technology,Phones,333.576,3,0.2,25.0182,,187.98,52.6344,,,,,,,,
11-11-2016,18-11-2016,Office Supplies,Art,30.48,3,0,7.9248,,190.848,-21.4704,,,,,,,,
11-10-2016,13-10-2016,Furniture,Chairs,433.568,2,0.2,-65.0352,,191.88,19.188,,,,,,,,
29-09-2016,03-10-2016,Office Supplies,Storage,1395.54,9,0,362.8404,,191.976,19.1976,,,,,,,,
11-10-2016,15-10-2016,Furniture,Furnishings,8.92,4,0,3.9248,,192.186,36.3018,,,,,,,,
29-09-2016,03-10-2016,Office Supplies,Labels,18.9,3,0,8.694,,193.0656,-19.8744,,,,,,,,
29-09-2016,03-10-2016,Office Supplies,Paper,77.52,2,0,37.9848,,193.95,9.6975,,,,,,,,
13-10-2016,15-10-2016,Furniture,Tables,1298.55,5,0,311.652,,194.25,-38.85,,,,,,,,
21-07-2016,25-07-2016,Furniture,Chairs,801.568,2,0.2,50.098,,194.7,9.735,,,,,,,,
21-07-2016,25-07-2016,Furniture,Tables,272.848,1,0.2,27.2848,,195.136,-12.196,,,,,,,,
26-11-2016,26-11-2016,Technology,Phones,279.96,4,0,78.3888,,195.64,91.9508,,,,,,,,
26-11-2016,26-11-2016,Office Supplies,Binders,12.912,3,0.2,4.6806,,196.21,98.105,,,,,,,,
26-11-2016,26-11-2016,Office Supplies,Binders,17.088,4,0.2,5.7672,,196.62,96.3438,,,,,,,,
26-11-2016,26-11-2016,Office Supplies,Labels,93.15,9,0,44.712,,196.704,68.8464,,,,,,,,
26-11-2016,26-11-2016,Office Supplies,Labels,11.52,4,0,5.6448,,196.752,56.5662,,,,,,,,
02-05-2016,02-05-2016,Office Supplies,Appliances,26.136,3,0.2,1.9602,,196.776,14.7582,,,,,,,,
10-09-2016,14-09-2016,Office Supplies,Binders,9.64,2,0,4.7236,,197.58,53.3466,,,,,,,,
22-08-2016,25-08-2016,Office Supplies,Art,3.912,1,0.2,1.0269,,197.97,57.4113,,,,,,,,
22-08-2016,24-08-2016,Office Supplies,Supplies,7.632,3,0.2,-1.8126,,199.9,39.98,,,,,,,,
13-10-2016,18-10-2016,Furniture,Chairs,245.98,2,0,27.0578,,199.98,159.984,,,,,,,,
21-05-2016,26-05-2016,Office Supplies,Binders,447.86,7,0,219.4514,,200.795,-22.948,,,,,,,,
21-05-2016,26-05-2016,Office Supplies,Paper,17.94,3,0,8.7906,,200.97,50.2425,,,,,,,,
21-05-2016,26-05-2016,Office Supplies,Appliances,245.88,6,0,68.8464,,201.432,67.9833,,,,,,,,
16-10-2016,17-10-2016,Office Supplies,Binders,14.352,3,0.2,5.0232,,201.584,40.3168,,,,,,,,
17-09-2016,22-09-2016,Technology,Accessories,55.92,10,0.2,16.776,,204.6,53.196,,,,,,,,
01-11-2016,08-11-2016,Office Supplies,Labels,44.4,3,0,22.2,,204.9,0,,,,,,,,
01-11-2016,08-11-2016,Office Supplies,Paper,21.4,5,0,9.63,,205.666,-12.098,,,,,,,,
22-08-2016,25-08-2016,Office Supplies,Paper,11.56,2,0,5.6644,,206.991,-172.4925,,,,,,,,
14-10-2016,17-10-2016,Furniture,Chairs,1628.82,9,0,260.6112,,207.24,58.0272,,,,,,,,
11-10-2016,15-10-2016,Office Supplies,Labels,7.31,1,0,3.4357,,208.16,56.2032,,,,,,,,
15-10-2016,20-10-2016,Furniture,Furnishings,15.384,1,0.2,4.0383,,209.97,90.2871,,,,,,,,
15-10-2016,17-10-2016,Furniture,Chairs,183.372,2,0.3,-7.8588,,210.392,-336.6272,,,,,,,,
20-09-2016,24-09-2016,Technology,Accessories,59.98,2,0,26.3912,,211.168,15.8376,,,,,,,,
23-08-2016,23-08-2016,Office Supplies,Paper,25.92,4,0,12.4416,,211.248,15.8436,,,,,,,,
23-08-2016,23-08-2016,Office Supplies,Paper,45.92,4,0,22.5008,,211.96,16.9568,,,,,,,,
30-03-2016,31-03-2016,Office Supplies,Art,10.5,5,0,2.94,,212.94,57.4938,,,,,,,,
17-10-2016,19-10-2016,Furniture,Furnishings,5.312,2,0.6,-1.5936,,213.08,102.2784,,,,,,,,
18-10-2016,20-10-2016,Furniture,Chairs,545.88,6,0,70.9644,,213.216,15.9912,,,,,,,,
11-11-2016,13-11-2016,Technology,Phones,575.928,9,0.2,57.5928,,213.48,16.011,,,,,,,,
11-11-2016,13-11-2016,Office Supplies,Appliances,7.78,2,0,2.0228,,213.92,62.0368,,,,,,,,
