Order Date,Ship Date,Category,Sub-Category,Sales,Quantity,Discount,Profit,,Row Labels,Sum of Profit,,,,,,,
03-05-2017,07-05-2017,Office Supplies,Appliances,23.696,2,0.2,6.5164,,98.112,18.396,,,,,,,
03-05-2017,07-05-2017,Office Supplies,Paper,7.968,2,0.2,2.8884,,98.21,28.4809,,,,,,,
03-05-2017,07-05-2017,Office Supplies,Appliances,18.2,7,0.2,2.0475,,98.352,79.911,,,,,,,
03-05-2017,07-05-2017,Technology,Accessories,27.552,3,0.2,-0.3444,,98.376,35.6613,,,,,,,
03-05-2017,07-05-2017,Furniture,Chairs,844.116,6,0.3,-36.1764,,98.46,49.23,,,,,,,
03-05-2017,07-05-2017,Office Supplies,Storage,76.752,3,0.2,-9.594,,99.2,51.584,,,,,,,
17-12-2017,17-12-2017,Office Supplies,Binders,29.52,4,0,14.4648,,99.372,-7.098,,,,,,,
17-12-2017,17-12-2017,Furniture,Chairs,302.94,3,0,48.4704,,99.588,-82.99,,,,,,,
17-12-2017,17-12-2017,Furniture,Chairs,142.36,2,0,38.4372,,99.6,73.704,,,,,,,
17-12-2017,17-12-2017,Furniture,Chairs,546.66,9,0,136.665,,100.49,25.1225,,,,,,,
17-12-2017,17-12-2017,Furniture,Furnishings,212.13,3,0,14.8491,,100.792,10.0792,,,,,,,
12-05-2017,16-05-2017,Technology,Phones,201.584,2,0.2,20.1584,,100.8,21.42,,,,,,,
12-12-2017,17-12-2017,Office Supplies,Art,8.22,3,0,2.2194,,101.88,50.94,,,,,,,
10-10-2017,11-10-2017,Office Supplies,Paper,45.36,7,0,21.7728,,101.94,21.4074,,,,,,,
18-04-2017,20-04-2017,Office Supplies,Storage,947.17,7,0,9.4717,,101.988,-16.998,,,,,,,
18-04-2017,20-04-2017,Office Supplies,Paper,61.96,2,0,27.882,,102.36,-3.8385,,,,,,,
29-03-2017,31-03-2017,Office Supplies,Paper,212.64,6,0,99.9408,,102.438,-13.1706,,,,,,,
29-03-2017,31-03-2017,Office Supplies,Paper,9.87,3,0,4.5402,,102.582,6.8388,,,,,,,
29-03-2017,31-03-2017,Technology,Accessories,53.25,3,0,20.7675,,103.481,-16.2613,,,,,,,
29-03-2017,31-03-2017,Furniture,Furnishings,19.92,3,0,9.5616,,103.92,36.372,,,,,,,
13-06-2017,19-06-2017,Office Supplies,Binders,8.26,2,0,3.8822,,104.23,28.1421,,,,,,,
13-06-2017,19-06-2017,Office Supplies,Binders,29.84,2,0,13.428,,104.79,29.3412,,,,,,,
13-06-2017,19-06-2017,Technology,Accessories,67.98,2,0,14.9556,,104.9,25.176,,,,,,,
18-02-2017,24-02-2017,Office Supplies,Labels,61.06,2,0,28.0876,,104.93,-4.497,,,,,,,
18-02-2017,24-02-2017,Furniture,Tables,35.544,1,0.2,-0.8886,,104.97,7.3479,,,,,,,
12-12-2017,16-12-2017,Technology,Accessories,22.368,4,0.2,6.4308,,104.98,52.49,,,,,,,
24-04-2017,28-04-2017,Office Supplies,Art,25.99,1,0,7.5371,,105.42,51.6558,,,,,,,
09-03-2017,12-03-2017,Technology,Accessories,113.52,5,0.2,29.799,,105.52,97.0784,,,,,,,
09-03-2017,12-03-2017,Technology,Phones,359.88,3,0.2,22.4925,,105.584,18.4772,,,,,,,
11-12-2017,16-12-2017,Office Supplies,Art,13.12,5,0.2,1.148,,105.686,-28.6862,,,,,,,
11-12-2017,16-12-2017,Furniture,Bookcases,69.576,4,0.7,-143.7904,,105.96,29.6688,,,,,,,
11-12-2017,16-12-2017,Office Supplies,Art,4.224,3,0.2,0.4752,,105.98,5.299,,,,,,,
11-12-2017,16-12-2017,Technology,Accessories,58.08,4,0.2,-6.534,,106.232,37.1812,,,,,,,
11-12-2017,16-12-2017,Furniture,Furnishings,52.416,9,0.2,15.0696,,106.32,99.9408,,,,,,,
11-12-2017,16-12-2017,Furniture,Furnishings,54.92,5,0.2,10.984,,106.5,41.535,,,,,,,
11-12-2017,16-12-2017,Furniture,Tables,364.95,5,0.5,-248.166,,106.68,33.0708,,,,,,,
11-12-2017,16-12-2017,Office Supplies,Paper,85.056,3,0.2,28.7064,,106.75,49.105,,,,,,,
11-12-2017,16-12-2017,Office Supplies,Paper,27.696,3,0.2,9.6936,,106.8,10.68,,,,,,,
29-06-2017,04-07-2017,Office Supplies,Paper,24.96,4,0,11.232,,106.96,31.0184,,,,,,,
16-03-2017,23-03-2017,Furniture,Furnishings,43.13,1,0,18.1146,,107.118,-21.4236,,,,,,,
13-08-2017,17-08-2017,Office Supplies,Binders,5.64,3,0,2.7072,,107.772,-29.2524,,,,,,,
22-11-2017,25-11-2017,Office Supplies,Paper,37.94,2,0,18.2112,,107.97,22.6737,,,,,,,
22-11-2017,25-11-2017,Office Supplies,Paper,42.8,10,0,19.26,,107.976,37.7916,,,,,,,
22-11-2017,25-11-2017,Office Supplies,Storage,33.63,3,0,10.089,,107.982,-26.9955,,,,,,,
27-12-2017,30-12-2017,Office Supplies,Paper,195.64,4,0,91.9508,,108.4,22.764,,,,,,,
27-12-2017,30-12-2017,Technology,Phones,239.9,2,0,71.97,,108.768,2.7192,,,,,,,
07-04-2017,11-04-2017,Office Supplies,Appliances,463.248,8,0.8,-1181.2824,,109.764,8.5372,,,,,,,
07-04-2017,11-04-2017,Technology,Accessories,383.952,6,0.2,47.994,,110.352,8.2764,,,,,,,
23-07-2017,26-07-2017,Office Supplies,Binders,10.512,3,0.2,3.6792,,110.528,38.6848,,,,,,,
13-01-2017,17-01-2017,Office Supplies,Binders,70.008,3,0.2,24.5028,,110.96,53.2608,,,,,,,
13-01-2017,17-01-2017,Furniture,Furnishings,77.6,4,0,38.024,,110.97,-24.0435,,,,,,,
13-01-2017,17-01-2017,Furniture,Furnishings,464.85,9,0,92.97,,110.98,15.5372,,,,,,,
24-09-2017,26-09-2017,Office Supplies,Art,35.96,2,0,10.4284,,111.04,29.9808,,,,,,,
24-09-2017,26-09-2017,Office Supplies,Binders,14.952,3,0.2,5.4201,,111.96,-1.3995,,,,,,,
28-09-2017,04-10-2017,Office Supplies,Envelopes,12.536,1,0.2,4.2309,,111.984,11.1984,,,,,,,
28-09-2017,04-10-2017,Office Supplies,Binders,1.08,2,0.7,-0.792,,113.1,56.55,,,,,,,
28-09-2017,04-10-2017,Office Supplies,Fasteners,4.512,3,0.2,0.846,,113.328,35.415,,,,,,,
15-03-2017,21-03-2017,Technology,Phones,16.776,3,0.2,1.6776,,113.52,29.799,,,,,,,
06-02-2017,13-02-2017,Furniture,Chairs,1268.82,9,0,266.4522,,113.73,32.9817,,,,,,,
06-02-2017,13-02-2017,Furniture,Bookcases,283.92,4,0,82.3368,,113.82,53.4954,,,,,,,
06-02-2017,13-02-2017,Office Supplies,Art,5.68,2,0,1.7608,,113.92,75.1872,,,,,,,
09-06-2017,13-06-2017,Office Supplies,Paper,12.96,2,0,6.2208,,114.2,105.064,,,,,,,
16-03-2017,20-03-2017,Technology,Phones,85.9,2,0,2.577,,114.52,11.452,,,,,,,
20-03-2017,26-03-2017,Office Supplies,Binders,2.512,2,0.8,-4.396,,114.6,51.57,,,,,,,
20-03-2017,26-03-2017,Office Supplies,Fasteners,18.864,9,0.2,6.1308,,115.296,40.3536,,,,,,,
25-05-2017,28-05-2017,Technology,Phones,467.04,4,0.2,58.38,,115.44,30.0144,,,,,,,
02-08-2017,05-08-2017,Technology,Phones,128.85,3,0,3.8655,,116.28,56.9772,,,,,,,
02-08-2017,05-08-2017,Office Supplies,Paper,8.4,2,0,4.116,,116.4,52.38,,,,,,,
02-08-2017,05-08-2017,Technology,Accessories,199.98,2,0,83.9916,,117.456,44.046,,,,,,,
02-08-2017,05-08-2017,Furniture,Chairs,110.98,1,0,15.5372,,117.488,41.1208,,,,,,,
18-09-2017,23-09-2017,Technology,Accessories,717.12,9,0.2,152.388,,117.882,1.3098,,,,,,,
07-12-2017,09-12-2017,Office Supplies,Binders,21.36,5,0.2,7.209,,118.782,-27.7158,,,,,,,
07-12-2017,09-12-2017,Office Supplies,Binders,6.688,2,0.2,2.3408,,119.04,66.6624,,,,,,,
07-12-2017,09-12-2017,Technology,Phones,773.94,6,0,224.4426,,119.56,54.9976,,,,,,,
06-09-2017,10-09-2017,Office Supplies,Fasteners,7.24,5,0.2,1.1765,,119.85,52.734,,,,,,,
18-12-2017,25-12-2017,Office Supplies,Envelopes,55.936,8,0.2,18.8784,,119.9,43.164,,,,,,,
18-12-2017,25-12-2017,Office Supplies,Labels,18.432,8,0.2,5.9904,,119.904,-1.4988,,,,,,,
18-12-2017,25-12-2017,Furniture,Furnishings,20.32,5,0.2,3.556,,119.96,11.996,,,,,,,
10-11-2017,14-11-2017,Office Supplies,Storage,714.3,5,0,207.147,,119.98,35.994,,,,,,,
09-11-2017,14-11-2017,Technology,Machines,2321.9,2,0,1114.512,,120.15,33.642,,,,,,,
09-11-2017,14-11-2017,Office Supplies,Storage,17.94,3,0,3.0498,,120.33,31.2858,,,,,,,
07-09-2017,14-09-2017,Office Supplies,Binders,9.522,1,0.7,-6.9828,,120.666,18.4548,,,,,,,
07-09-2017,14-09-2017,Technology,Phones,791.964,6,0.4,-131.994,,121.104,-201.84,,,,,,,
07-09-2017,14-09-2017,Office Supplies,Binders,4.923,3,0.7,-3.9384,,121.792,13.7016,,,,,,,
09-08-2017,13-08-2017,Furniture,Bookcases,687.4,5,0,48.118,,121.96,57.3212,,,,,,,
11-07-2017,12-07-2017,Furniture,Tables,199.836,4,0.3,-37.1124,,122.91,34.4148,,,,,,,
11-07-2017,12-07-2017,Technology,Phones,716,2,0,193.32,,122.94,59.0112,,,,,,,
11-07-2017,12-07-2017,Office Supplies,Binders,221.06,7,0,103.8982,,123.858,46.7908,,,,,,,
18-09-2017,24-09-2017,Office Supplies,Paper,18.54,2,0,8.7138,,123.96,11.1564,,,,,,,
07-11-2017,11-11-2017,Office Supplies,Envelopes,24.4,2,0.2,7.93,,124.2,15.525,,,,,,,
03-01-2017,08-01-2017,Technology,Accessories,398.4,5,0.2,84.66,,124.36,27.3592,,,,,,,
03-01-2017,08-01-2017,Office Supplies,Art,7.056,3,0.2,0.7938,,124.46,58.4962,,,,,,,
03-01-2017,08-01-2017,Furniture,Bookcases,1352.3976,9,0.32,-437.5404,,124.95,2.499,,,,,,,
08-09-2017,11-09-2017,Office Supplies,Paper,26.4,5,0,11.88,,125.93,35.2604,,,,,,,
08-09-2017,11-09-2017,Office Supplies,Storage,41.88,6,0,0.8376,,125.944,15.743,,,,,,,
08-05-2017,12-05-2017,Office Supplies,Binders,43.98,2,0,21.99,,125.976,47.241,,,,,,,
08-05-2017,12-05-2017,Technology,Phones,377.97,3,0,105.8316,,125.99,31.4975,,,,,,,
08-05-2017,12-05-2017,Furniture,Furnishings,123.96,3,0,11.1564,,127.764,24.1332,,,,,,,
05-11-2017,05-11-2017,Office Supplies,Storage,62.8,4,0,15.7,,127.764,-191.646,,,,,,,
18-12-2017,18-12-2017,Office Supplies,Paper,20.736,4,0.2,7.2576,,127.904,41.5688,,,,,,,
19-06-2017,23-06-2017,Office Supplies,Binders,5.792,2,0.8,-9.5568,,127.96,60.1412,,,,,,,
05-03-2017,09-03-2017,Technology,Phones,466.158,7,0.4,-93.2316,,128.058,-23.7822,,,,,,,
05-03-2017,09-03-2017,Technology,Accessories,10.312,1,0.2,-1.289,,128.744,12.8744,,,,,,,
05-03-2017,09-03-2017,Office Supplies,Binders,2.556,3,0.7,-1.7892,,128.82,50.2398,,,,,,,
23-05-2017,27-05-2017,Office Supplies,Storage,51.45,3,0,13.8915,,128.85,7.731,,,,,,,
07-08-2017,12-08-2017,Office Supplies,Binders,19.152,3,0.2,6.4638,,129.45,46.602,,,,,,,
26-03-2017,30-03-2017,Office Supplies,Paper,40.032,6,0.2,12.51,,129.568,-38.8704,,,,,,,
26-03-2017,30-03-2017,Technology,Accessories,16.776,3,0.2,5.0328,,129.93,12.993,,,,,,,
19-09-2017,26-09-2017,Technology,Accessories,66.36,4,0,23.226,,131.104,8.194,,,,,,,
13-11-2017,13-11-2017,Furniture,Furnishings,17.496,9,0.6,-7.4358,,131.376,-95.2476,,,,,,,
26-09-2017,03-10-2017,Office Supplies,Fasteners,34.44,3,0,16.1868,,131.88,55.3896,,,,,,,
26-09-2017,03-10-2017,Technology,Machines,629.93,7,0,296.0671,,131.904,47.8152,,,,,,,
26-09-2017,03-10-2017,Office Supplies,Binders,79.056,9,0.2,28.6578,,131.98,35.6346,,,,,,,
21-06-2017,27-06-2017,Technology,Phones,107.976,3,0.2,37.7916,,132.79,63.7392,,,,,,,
14-12-2017,19-12-2017,Office Supplies,Binders,8.096,2,0.2,2.7324,,133.472,15.0156,,,,,,,
08-11-2017,12-11-2017,Technology,Accessories,119.9,2,0,43.164,,133.98,33.495,,,,,,,
07-08-2017,08-08-2017,Office Supplies,Binders,28.4,4,0,13.064,,134.376,6.7188,,,,,,,
07-08-2017,08-08-2017,Furniture,Furnishings,212.94,3,0,34.0704,,134.48,34.9648,,,,,,,
26-10-2017,30-10-2017,Technology,Phones,105.584,2,0.2,9.2386,,134.97,64.7856,,,,,,,
26-10-2017,30-10-2017,Technology,Phones,68.72,2,0.2,-14.603,,134.99,36.4473,,,,,,,
06-07-2017,11-07-2017,Furniture,Chairs,170.352,3,0.2,-17.0352,,135.09,62.1414,,,,,,,
08-03-2017,10-03-2017,Office Supplies,Art,3.408,1,0.2,0.8946,,135.72,35.2872,,,,,,,
13-04-2017,19-04-2017,Furniture,Furnishings,37.68,2,0,15.8256,,135.984,16.998,,,,,,,
13-04-2017,19-04-2017,Technology,Phones,258.576,2,0.2,19.3932,,135.99,36.7173,,,,,,,
13-04-2017,19-04-2017,Office Supplies,Appliances,75.84,2,0,29.5776,,136.92,41.076,,,,,,,
10-10-2017,15-10-2017,Office Supplies,Storage,1801.632,6,0.2,-337.806,,137.24,46.3185,,,,,,,
27-11-2017,03-12-2017,Technology,Phones,748.752,8,0.4,-162.2296,,137.25,63.135,,,,,,,
13-09-2017,18-09-2017,Technology,Accessories,199.96,4,0,15.9968,,137.62,60.5528,,,,,,,
13-09-2017,18-09-2017,Furniture,Chairs,1516.2,7,0,394.212,,138,34.5,,,,,,,
15-08-2017,19-08-2017,Furniture,Furnishings,104.23,7,0,28.1421,,139.424,17.428,,,,,,,
15-08-2017,19-08-2017,Office Supplies,Storage,70.26,3,0,18.9702,,139.944,-31.4874,,,,,,,
12-09-2017,18-09-2017,Office Supplies,Art,9.26,2,0,3.0558,,139.95,26.5905,,,,,,,
12-09-2017,18-09-2017,Office Supplies,Storage,105.98,2,0,4.2392,,140.376,8.7735,,,,,,,
12-09-2017,18-09-2017,Office Supplies,Fasteners,1.24,1,0,0.5828,,140.736,12.3144,,,,,,,
12-09-2017,18-09-2017,Office Supplies,Labels,20.7,2,0,9.936,,140.75,42.225,,,,,,,
12-09-2017,18-09-2017,Office Supplies,Paper,28.9,5,0,14.161,,141.4,38.178,,,,,,,
12-09-2017,18-09-2017,Office Supplies,Envelopes,27.18,1,0,12.7746,,141.552,-26.541,,,,,,,
12-01-2017,18-01-2017,Office Supplies,Storage,465.18,3,0,120.9468,,141.76,47.844,,,,,,,
12-05-2017,16-05-2017,Office Supplies,Storage,36.63,3,0,9.8901,,141.96,103.6308,,,,,,,
21-05-2017,27-05-2017,Office Supplies,Appliances,20.768,8,0.8,-52.9584,,142.04,38.3508,,,,,,,
16-04-2017,21-04-2017,Office Supplies,Fasteners,12.576,4,0.2,4.0872,,142.36,38.4372,,,,,,,
30-10-2017,02-11-2017,Office Supplies,Appliances,182.91,3,0,53.0439,,143.128,-393.602,,,,,,,
05-03-2017,07-03-2017,Furniture,Chairs,99.372,2,0.3,-7.098,,143.7,68.976,,,,,,,
05-03-2017,07-03-2017,Furniture,Furnishings,33.568,2,0.2,-5.4548,,143.96,69.1008,,,,,,,
07-11-2017,09-11-2017,Furniture,Chairs,715.2,3,0,178.8,,143.976,8.9985,,,,,,,
05-09-2017,10-09-2017,Furniture,Furnishings,6.16,2,0,2.9568,,144.12,69.1776,,,,,,,
05-09-2017,10-09-2017,Office Supplies,Paper,36.84,3,0,17.3148,,144.784,10.8588,,,,,,,
26-12-2017,30-12-2017,Furniture,Tables,51.588,1,0.4,-15.4764,,145.764,-247.7988,,,,,,,
04-12-2017,09-12-2017,Office Supplies,Art,16.9,5,0,6.253,,145.9,62.737,,,,,,,
04-12-2017,09-12-2017,Furniture,Furnishings,25.08,6,0,9.0288,,146.136,16.4403,,,,,,,
17-01-2017,22-01-2017,Office Supplies,Art,6.68,2,0,2.004,,146.544,47.6268,,,,,,,
05-03-2017,09-03-2017,Technology,Phones,31.92,2,0.2,2.394,,146.73,74.8323,,,,,,,
21-05-2017,25-05-2017,Office Supplies,Binders,26.976,4,0.2,8.7672,,146.82,73.41,,,,,,,
09-11-2017,14-11-2017,Office Supplies,Storage,244.55,5,0,4.891,,147.184,-29.4368,,,,,,,
09-11-2017,14-11-2017,Office Supplies,Envelopes,12.24,6,0,5.7528,,148.32,63.7776,,,,,,,
09-11-2017,14-11-2017,Technology,Accessories,13.98,2,0,6.0114,,148.48,16.704,,,,,,,
09-11-2017,14-11-2017,Technology,Accessories,899.95,5,0,53.997,,149.95,44.985,,,,,,,
11-10-2017,13-10-2017,Technology,Accessories,31.95,1,0,2.2365,,149.97,50.9898,,,,,,,
04-01-2017,10-01-2017,Office Supplies,Binders,32.34,3,0,15.5232,,150.384,15.0384,,,,,,,
04-01-2017,10-01-2017,Office Supplies,Paper,39.9,5,0,19.95,,150.408,-33.8418,,,,,,,
24-10-2017,30-10-2017,Office Supplies,Paper,15.552,3,0.2,5.4432,,150.98,43.7842,,,,,,,
24-10-2017,30-10-2017,Furniture,Tables,347.361,7,0.3,-69.4722,,151.2,32.13,,,,,,,
24-10-2017,30-10-2017,Office Supplies,Paper,10.368,2,0.2,3.6288,,151.96,-145.8816,,,,,,,
23-10-2017,26-10-2017,Office Supplies,Paper,36.288,7,0.2,12.7008,,152.688,-26.7204,,,,,,,
23-10-2017,26-10-2017,Technology,Phones,150.384,2,0.2,15.0384,,152.8,76.4,,,,,,,
19-10-2017,24-10-2017,Office Supplies,Appliances,1640.7,5,0,459.396,,152.94,41.2938,,,,,,,
19-10-2017,24-10-2017,Technology,Accessories,270,3,0,97.2,,152.991,-122.3928,,,,,,,
17-04-2017,23-04-2017,Technology,Accessories,99.6,1,0,36.852,,153.36,70.5456,,,,,,,
17-04-2017,23-04-2017,Office Supplies,Binders,62.296,13,0.2,21.0249,,153.584,13.4386,,,,,,,
17-04-2017,23-04-2017,Office Supplies,Art,10.71,3,0,2.7846,,153.728,53.8048,,,,,,,
24-10-2017,29-10-2017,Office Supplies,Binders,3.592,4,0.8,-6.286,,154.9,139.41,,,,,,,
04-09-2017,08-09-2017,Office Supplies,Binders,7.656,4,0.7,-6.1248,,155.37,-36.253,,,,,,,
08-10-2017,12-10-2017,Furniture,Furnishings,145.9,5,0,62.737,,155.82,63.8862,,,,,,,
30-05-2017,01-06-2017,Technology,Phones,239.97,3,0,2.3997,,155.88,38.97,,,,,,,
30-05-2017,01-06-2017,Office Supplies,Appliances,160.32,2,0,44.8896,,157.794,-115.7156,,,,,,,
30-05-2017,01-06-2017,Technology,Phones,128.85,3,0,3.8655,,157.9,74.213,,,,,,,
08-05-2017,10-05-2017,Office Supplies,Paper,37.94,2,0,18.2112,,158.376,27.7158,,,,,,,
31-03-2017,04-04-2017,Technology,Phones,79.96,5,0.2,27.986,,158.99,41.3374,,,,,,,
13-04-2017,20-04-2017,Office Supplies,Binders,17.43,3,0,8.0178,,159.84,45.954,,,,,,,
14-12-2017,18-12-2017,Furniture,Furnishings,6.16,2,0,1.9712,,159.968,29.994,,,,,,,
14-12-2017,18-12-2017,Office Supplies,Art,56.3,2,0,15.764,,159.98,57.5928,,,,,,,
06-12-2017,10-12-2017,Office Supplies,Paper,6.48,1,0,3.1104,,159.984,47.9952,,,,,,,
06-12-2017,10-12-2017,Office Supplies,Storage,1325.85,5,0,238.653,,160.32,44.8896,,,,,,,
06-12-2017,10-12-2017,Office Supplies,Labels,14.94,3,0,6.8724,,160.72,78.7528,,,,,,,
19-03-2017,20-03-2017,Office Supplies,Fasteners,10.9,5,0,3.597,,160.98,20.9274,,,,,,,
25-09-2017,29-09-2017,Office Supplies,Binders,68.62,2,0,32.2514,,161.568,-28.2744,,,,,,,
03-12-2017,07-12-2017,Office Supplies,Binders,590.352,6,0.2,206.6232,,161.82,46.9278,,,,,,,
06-12-2017,11-12-2017,Office Supplies,Appliances,7.78,2,0,2.0228,,163.136,20.392,,,,,,,
05-10-2017,07-10-2017,Technology,Accessories,53.04,3,0.2,-4.641,,163.44,45.7632,,,,,,,
18-09-2017,21-09-2017,Office Supplies,Storage,443.92,4,0,8.8784,,164.646,12.8058,,,,,,,
05-12-2017,06-12-2017,Office Supplies,Binders,152.8,5,0,76.4,,165.98,74.691,,,,,,,
15-05-2017,20-05-2017,Office Supplies,Envelopes,17.94,3,0,8.7906,,166.24,49.872,,,,,,,
04-01-2017,09-01-2017,Furniture,Furnishings,192.22,14,0,69.1992,,166.5,21.645,,,,,,,
09-06-2017,11-06-2017,Furniture,Furnishings,355.36,4,0,92.3936,,166.92,-116.844,,,,,,,
09-06-2017,11-06-2017,Technology,Phones,140.376,3,0.2,8.7735,,167.76,62.91,,,,,,,
05-11-2017,05-11-2017,Office Supplies,Binders,98.352,3,0.2,35.6526,,167.86,78.8942,,,,,,,
26-12-2017,31-12-2017,Furniture,Chairs,275.058,3,0.3,-90.3762,,167.944,50.3832,,,,,,,
10-12-2017,16-12-2017,Office Supplies,Art,27.36,9,0,9.3024,,168.464,-29.4812,,,,,,,
10-12-2017,16-12-2017,Office Supplies,Paper,44.75,5,0,20.585,,170.072,-12.148,,,,,,,
10-12-2017,16-12-2017,Technology,Phones,134.99,1,0,36.4473,,170.136,-8.5068,,,,,,,
10-12-2017,16-12-2017,Office Supplies,Paper,26.4,5,0,12.672,,170.352,-17.0352,,,,,,,
10-12-2017,16-12-2017,Furniture,Chairs,542.94,3,0,141.1644,,170.98,32.4862,,,,,,,
08-05-2017,15-05-2017,Furniture,Furnishings,79.44,3,0,30.1872,,171.96,44.7096,,,,,,,
08-05-2017,15-05-2017,Office Supplies,Supplies,357.93,3,0,7.1586,,172.704,10.794,,,,,,,
08-05-2017,15-05-2017,Furniture,Chairs,127.764,2,0.1,21.294,,173.208,45.4671,,,,,,,
08-05-2017,15-05-2017,Technology,Copiers,2799.944,7,0.2,1014.9797,,173.488,108.43,,,,,,,
08-05-2017,15-05-2017,Office Supplies,Paper,19.44,3,0,9.3312,,173.94,50.4426,,,,,,,
09-10-2017,12-10-2017,Technology,Accessories,619.95,5,0,111.591,,175.23,61.3305,,,,,,,
09-10-2017,12-10-2017,Technology,Phones,29.16,3,0,8.4564,,177.48,19.9665,,,,,,,
09-10-2017,12-10-2017,Office Supplies,Envelopes,57.96,7,0,27.2412,,177.648,-28.8678,,,,,,,
09-10-2017,12-10-2017,Office Supplies,Appliances,29.403,3,0.1,5.2272,,179.82,84.5154,,,,,,,
14-11-2017,17-11-2017,Office Supplies,Fasteners,8.72,5,0.2,2.289,,179.886,-2.5698,,,,,,,
14-11-2017,17-11-2017,Technology,Accessories,91.176,3,0.2,4.5588,,180.016,-15.7514,,,,,,,
14-11-2017,17-11-2017,Technology,Accessories,159.968,4,0.2,29.994,,180.96,95.004,,,,,,,
25-09-2017,27-09-2017,Technology,Accessories,899.91,9,0,395.9604,,180.98,-470.548,,,,,,,
04-05-2017,08-05-2017,Technology,Phones,946.344,7,0.2,118.293,,181.35,48.9645,,,,,,,
29-03-2017,03-04-2017,Office Supplies,Art,5.56,2,0,1.4456,,181.96,20.0156,,,,,,,
11-08-2017,16-08-2017,Furniture,Furnishings,46.152,3,0.2,12.1149,,181.986,-54.5958,,,,,,,
22-11-2017,23-11-2017,Technology,Machines,32.985,3,0.5,-1.9791,,182.72,84.0512,,,,,,,
03-11-2017,05-11-2017,Furniture,Chairs,1448.82,10,0.1,209.274,,182.91,53.0439,,,,,,,
10-09-2017,12-09-2017,Office Supplies,Storage,353.88,6,0,17.694,,184.66,169.8872,,,,,,,
25-02-2017,01-03-2017,Office Supplies,Labels,3.15,1,0,1.512,,184.752,-20.7846,,,,,,,
25-02-2017,01-03-2017,Office Supplies,Paper,22.72,4,0,10.224,,185.58,76.0878,,,,,,,
24-09-2017,28-09-2017,Furniture,Furnishings,14.91,3,0,4.6221,,186.048,9.3024,,,,,,,
24-09-2017,28-09-2017,Office Supplies,Appliances,1158.12,4,0,335.8548,,186.15,55.845,,,,,,,
26-11-2017,01-12-2017,Technology,Copiers,599.99,1,0,233.9961,,186.54,41.0388,,,,,,,
02-04-2017,09-04-2017,Technology,Machines,71.976,3,0.2,24.2919,,186.69,175.4886,,,,,,,
12-12-2017,16-12-2017,Office Supplies,Art,2.21,1,0,0.5967,,186.732,41.496,,,,,,,
12-12-2017,16-12-2017,Office Supplies,Envelopes,15.52,4,0,7.4496,,190.72,11.92,,,,,,,
12-12-2017,16-12-2017,Office Supplies,Paper,36.44,4,0,16.398,,190.86,11.4516,,,,,,,
22-03-2017,24-03-2017,Technology,Phones,15.984,2,0.2,1.1988,,191.5155,-76.6062,,,,,,,
22-03-2017,26-03-2017,Office Supplies,Paper,105.52,4,0,48.5392,,191.82,74.8098,,,,,,,
22-03-2017,26-03-2017,Furniture,Furnishings,91.96,2,0,15.6332,,191.96,84.4624,,,,,,,
22-03-2017,26-03-2017,Technology,Phones,1487.976,3,0.2,185.997,,191.968,33.5944,,,,,,,
02-07-2017,03-07-2017,Office Supplies,Paper,19.44,3,0,9.3312,,192.22,69.1992,,,,,,,
15-06-2017,17-06-2017,Technology,Accessories,11.672,1,0.2,-0.7295,,192.72,92.5056,,,,,,,
18-07-2017,22-07-2017,Technology,Accessories,519.96,4,0,176.7864,,193.8,94.962,,,,,,,
09-06-2017,16-06-2017,Office Supplies,Binders,64.2,5,0.7,-42.8,,194.32,87.444,,,,,,,
09-06-2017,16-06-2017,Office Supplies,Binders,38.52,3,0.7,-26.964,,195.466,-13.7976,,,,,,,
09-06-2017,16-06-2017,Technology,Accessories,72.6,5,0.2,-8.1675,,195.64,91.9508,,,,,,,
27-03-2017,03-04-2017,Office Supplies,Storage,83.7,5,0,3.348,,196.62,96.3438,,,,,,,
22-09-2017,26-09-2017,Office Supplies,Paper,32.4,5,0,15.552,,197.372,-25.3764,,,,,,,
22-09-2017,26-09-2017,Furniture,Furnishings,47.98,2,0,11.0354,,197.72,55.3616,,,,,,,
17-11-2017,21-11-2017,Technology,Phones,415.968,4,0.2,51.996,,198.272,79.3088,,,,,,,
17-11-2017,21-11-2017,Office Supplies,Storage,304.9,5,0,6.098,,199.304,-8.5416,,,,,,,
17-11-2017,21-11-2017,Furniture,Furnishings,80.96,4,0,29.1456,,199.74,47.9376,,,,,,,
17-11-2017,21-11-2017,Office Supplies,Storage,777.21,7,0,54.4047,,199.764,8.8784,,,,,,,
17-11-2017,21-11-2017,Office Supplies,Paper,32.4,5,0,15.552,,199.836,-37.1124,,,,,,,
17-11-2017,21-11-2017,Furniture,Chairs,225.568,2,0.2,2.8196,,199.96,85.9828,,,,,,,
17-11-2017,21-11-2017,Furniture,Furnishings,36.6,3,0,15.372,,199.98,137.9862,,,,,,,
10-11-2017,14-11-2017,Office Supplies,Appliances,715.64,2,0,178.91,,200.984,125.615,,,,,,,
10-11-2017,14-11-2017,Office Supplies,Storage,795.51,3,0,143.1918,,201.568,22.6764,,,,,,,
10-11-2017,14-11-2017,Technology,Copiers,549.99,1,0,274.995,,201.584,20.1584,,,,,,,
