Sales 2016,Quantity 2016,Discount 2016,Profit 2016,Sales 2017,Quantity 2017,Discount 2017,Profit 2017,Sales 2018,Quantity 2018,Discount 2018,Profit 2018,Sales 2019,Quantity 2019,Discount 2019,Profit 2019,,,,,,,
617.97,3,0,173.0316,32.4,5,0,15.552,113.552,2,0.2,8.5164,11.76,2,0,5.7624,,,,,,,
45.696,3,0.2,5.1408,13.96,2,0,6.7008,3.318,2,0.7,-2.6544,166.45,5,0,39.948,,,,,,,
21.84,3,0,10.92,155.82,3,0,63.8862,134.288,2,0.2,45.3222,89.0664,1,0.32,-17.0274,,,,,,,
15.6,5,0,7.644,124.95,5,0,2.499,701.372,2,0.3,-50.098,175.44,6,0.2,52.632,,,,,,,
1579.746,7,0.4,-447.5947,601.65,5,0,156.429,2.308,2,0.8,-3.462,438.336,4,0.2,-87.6672,,,,,,,
1071.576,4,0.4,-553.6476,22.74,3,0,8.8686,459.95,5,0,18.398,455.97,5,0.4,-106.393,,,,,,,
14.62,2,0,6.8714,1267.53,3,0,316.8825,10.74,3,0,5.2626,5.715,5,0.7,-4.7625,,,,,,,
1113.504,12,0.2,125.2692,1379.92,8,0,648.5624,14.352,3,0.2,4.6644,57.594,1,0.4,-11.5188,,,,,,,
217.44,6,0,91.3248,6.208,2,0.2,2.1728,64.96,2,0,2.5984,30.144,2,0.2,8.2896,,,,,,,
613.908,3,0.4,-122.7816,36.624,3,0.2,13.734,68.6,4,0,18.522,899.43,5,0.3,-12.849,,,,,,,
124.2,3,0.4,-31.05,168.464,2,0.2,-29.4812,209.88,3,0,35.6796,167.976,3,0.2,10.4985,,,,,,,
18.588,2,0.7,-13.6312,6.72,2,0.2,2.436,146.82,3,0,73.41,109.53,3,0,47.0979,,,,,,,
30.768,2,0.2,8.0766,282.888,9,0.2,56.5776,1652.94,3,0,231.4116,9.82,2,0,4.8118,,,,,,,
30.072,3,0.2,10.1493,11.16,2,0,4.3524,296.37,3,0,80.0199,1245.86,7,0,361.2994,,,,,,,
64.864,4,0.2,6.4864,108.4,2,0,22.764,45.584,7,0.2,5.1282,11.22,3,0,0.2244,,,,,,,
122.352,3,0.2,15.294,82.344,3,0.2,27.7911,182.72,8,0,84.0512,12.84,3,0,3.4668,,,,,,,
1198.33,10,0.15,70.49,9.088,4,0.2,3.2944,400.032,2,0.4,-153.3456,44.67,3,0,12.0609,,,,,,,
8.72,4,0,2.8776,107.772,2,0.3,-29.2524,33.63,3,0,10.089,22.23,1,0,7.3359,,,,,,,
6.48,1,0,3.1104,45.216,3,0.2,4.5216,542.646,3,0.1,102.4998,215.968,2,0.2,18.8972,,,,,,,
686.32,2,0.2,223.054,10.416,7,0.2,-2.2134,6.3,2,0,3.024,6.56,2,0,1.9024,,,,,,,
62.18,1,0,16.7886,7.872,3,0.2,1.2792,51.52,5,0.2,-10.948,13.11,3,0,3.4086,,,,,,,
122.48,2,0,0,118.782,3,0.4,-27.7158,3.528,1,0.2,1.1466,9.432,3,0.2,3.0654,,,,,,,
111,2,0,14.43,1.448,1,0.2,0.2353,4.624,1,0.2,1.6762,333.576,3,0.2,25.0182,,,,,,,
62.31,3,0,29.2857,55.47,5,0.7,-46.225,55.168,4,0.2,6.2064,31.992,1,0.2,4.7988,,,,,,,
4.992,3,0.2,1.3728,25.176,4,0.7,-18.4624,11.992,1,0.2,0.8994,51.168,2,0.2,-6.396,,,,,,,
53.94,3,0,15.6426,19.46,7,0,5.0596,1199.976,3,0.2,374.9925,10.64,5,0.2,3.857,,,,,,,
9.99,1,0,4.5954,19.92,4,0,9.3624,383.438,4,0.45,-167.3184,68.704,2,0.2,16.3172,,,,,,,
125.76,3,0.2,40.872,1106.91,9,0,121.7601,641.96,2,0,179.7488,386.91,9,0.5,-185.7168,,,,,,,
25.32,5,0.2,9.1785,120.15,9,0,33.642,1363.96,5,0.2,85.2475,47.904,1,0.2,-2.994,,,,,,,
46.8,4,0,21.06,219.184,2,0.2,19.1786,355.32,9,0,99.4896,37.44,6,0,16.848,,,,,,,
22.38,2,0,10.7424,28.9,5,0,14.161,12.96,2,0,6.2208,8.4,5,0,0.336,,,,,,,
16.52,5,0.2,5.5755,355.96,2,0,103.2284,5.344,1,0.2,1.8704,71.96,5,0.2,25.186,,,,,,,
11.56,4,0,5.4332,279.9,5,0,137.151,35.216,2,0.2,2.6412,4.956,4,0.7,-3.7996,,,,,,,
1322.93,7,0,357.1911,619.95,5,0,111.591,23.696,2,0.2,6.5164,123.92,5,0.2,38.725,,,,,,,
3.76,2,0,1.0904,4.36,2,0,2.0492,265.475,1,0.5,-111.4995,1319.8,5,0.2,214.4675,,,,,,,
12.096,7,0.2,4.2336,15.28,2,0,7.4872,21.072,3,0.2,1.5804,1.788,3,0.8,-3.0396,,,,,,,
485.88,6,0,9.7176,10.16,1,0,2.6416,37.44,4,0.2,11.7,196.784,2,0.2,-22.1382,,,,,,,
25.92,4,0,12.4416,101.88,6,0,50.94,26.976,4,0.2,8.7672,231.92,5,0.2,5.798,,,,,,,
197.58,2,0,53.3466,644.076,2,0.1,107.346,11.36,2,0,3.2944,81.92,4,0,22.1184,,,,,,,
19.44,3,0,9.3312,5.84,2,0,2.628,14.62,2,0,6.8714,889.536,8,0.2,66.7152,,,,,,,
220.776,3,0.2,-44.1552,12.76,2,0,5.8696,5.16,2,0,1.3416,892.224,3,0.2,89.2224,,,,,,,
20.016,3,0.2,5.5044,10.95,1,0,0.438,38.88,6,0,18.6624,223.92,4,0,109.7208,,,,,,,
399.96,5,0.2,34.9965,599.98,2,0,209.993,185.88,6,0,50.1876,23.12,4,0,11.3288,,,,,,,
158.9,5,0,7.945,8.352,6,0.2,1.2528,44.46,2,0,14.6718,356.79,7,0,99.9012,,,,,,,
32.952,3,0.2,6.5904,447.93,9,0,49.2723,242.94,3,0,9.7176,91.96,2,0,15.6332,,,,,,,
218.376,3,0.2,-10.9188,5.176,4,0.8,-7.764,191.472,6,0.2,40.6878,258.576,2,0.2,19.3932,,,,,,,
314.352,3,0.2,-35.3646,50.112,6,0.2,16.2864,5.248,2,0.2,0.5904,29.6,4,0,13.32,,,,,,,
142.86,1,0,41.4294,15.552,3,0.2,5.4432,59.184,2,0.2,5.1786,9.84,2,0,4.7232,,,,,,,
40.48,2,0,14.5728,15.712,4,0.2,2.5532,15.936,4,0.2,5.1792,7.78,1,0,3.501,,,,,,,
227.976,3,0.2,28.497,24.672,2,0.2,2.1588,1141.47,5,0.7,-760.98,6.976,4,0.2,-1.3952,,,,,,,
159.98,2,0,57.5928,55.968,1,0.2,-2.0988,280.782,3,0.4,-46.797,12.222,7,0.8,-20.1663,,,,,,,
281.424,11,0.2,-35.178,2.78,2,0,0.7228,322.59,3,0,64.518,196.776,3,0.2,14.7582,,,,,,,
479.97,3,0,163.1898,79.96,2,0,35.982,29.99,1,0,13.1956,479.94,6,0,52.7934,,,,,,,
46.26,3,0,12.4902,1099.96,4,0,285.9896,371.97,3,0,66.9546,59.52,3,0,15.4752,,,,,,,
17.46,6,0.8,-30.555,2.772,7,0.8,-4.851,31.4,5,0,10.048,57.96,7,0,27.2412,,,,,,,
1.08,3,0.8,-1.728,15.48,3,0,4.4892,155.82,7,0,42.0714,441.96,2,0,101.6508,,,,,,,
7.96,2,0.8,-13.93,32.94,3,0,9.2232,70.008,3,0.2,24.5028,68.04,6,0,33.3396,,,,,,,
140.736,8,0.2,52.776,114.2,5,0,52.532,15.648,2,0.2,5.0856,18.528,4,0.7,-12.352,,,,,,,
93.78,2,0,36.5742,3.08,1,0,1.4784,8.904,2,0.7,-6.5296,107.648,2,0.2,33.64,,,,,,,
47.18,7,0,23.59,845.728,13,0.2,84.5728,20.04,3,0,9.6192,0.556,1,0.8,-0.9452,,,,,,,
19.68,6,0,5.7072,26.96,2,0,7.0096,64.96,2,0,2.5984,72.8,5,0,19.656,,,,,,,
53.4,10,0,25.098,61.96,2,0,4.3372,12.96,2,0,6.2208,26.88,8,0.2,9.744,,,,,,,
35.88,6,0,17.2224,51.072,6,0.2,5.1072,149.352,3,0.2,50.4063,180.98,1,0,47.0548,,,,,,,
366.786,7,0.1,65.2064,47.82,3,0,14.346,12.992,1,0.2,-0.812,99.98,2,0,42.9914,,,,,,,
19.52,2,0.2,5.368,13.05,5,0,6.003,841.568,2,0.2,294.5488,1049.44,8,0,440.7648,,,,,,,
213.216,3,0.2,15.9912,590.058,7,0.7,-786.744,45.056,8,0.2,15.2064,170.352,3,0.2,-17.0352,,,,,,,
1184.72,4,0,106.6248,14.04,3,0.2,1.5795,29.718,6,0.7,-21.7932,399.672,7,0.2,-14.9877,,,,,,,
29.6,2,0,14.8,912.75,5,0,118.6575,15.552,3,0.2,5.4432,9.32,4,0,2.7028,,,,,,,
17.088,4,0.2,5.5536,946.344,7,0.2,118.293,447.696,2,0.2,33.5772,15.25,1,0,7.015,,,,,,,
13.184,1,0.2,4.7792,151.2,3,0.2,32.13,17.12,2,0,8.0464,89.568,2,0.2,32.4684,,,,,,,
255.42,9,0,104.7222,4.928,4,0.6,-1.4784,6.096,2,0.2,2.2098,103.5,5,0.6,-77.625,,,,,,,
101.96,2,0,27.5292,86.272,4,0.2,31.2736,1114.272,4,0.2,41.7852,2.464,1,0.2,0.8624,,,,,,,
259.74,13,0,124.6752,72.588,2,0.7,-48.392,21.88,2,0,10.94,8.72,1,0.2,0.654,,,,,,,
20.94,3,0,9.8418,60.672,2,0.2,14.4096,3.282,2,0.7,-2.6256,25.06,2,0,11.7782,,,,,,,
110.96,2,0,53.2608,77.031,9,0.7,-59.0571,599.292,6,0.1,93.2232,7.9,2,0,2.528,,,,,,,
10.304,1,0.2,-2.1896,119.904,6,0.2,-1.4988,14.624,2,0.2,5.484,221.16,4,0,57.5016,,,,,,,
330.588,1,0.4,-143.2548,263.96,5,0.2,23.0965,10.23,3,0,4.9104,127.96,2,0,62.7004,,,,,,,
47.79,3,0,16.2486,363.648,4,0.2,-86.3664,154.9,5,0,69.705,18.69,3,0,9.1581,,,,,,,
334.768,7,0.2,108.7996,9.728,2,0.2,3.2832,44.02,2,0,11.4452,42.68,4,0,19.6328,,,,,,,
152.76,6,0,74.8524,14.75,5,0,7.08,15.552,3,0.2,5.4432,299.97,3,0,125.9874,,,,,,,
7.27,1,0,1.9629,29.8,5,0.2,9.3125,63.312,3,0.2,20.5764,262.24,2,0,78.672,,,,,,,
890.841,3,0.3,-152.7156,427.42,14,0,196.6132,15.588,2,0.4,-9.8724,234.36,6,0,112.4928,,,,,,,
2.502,3,0.7,-1.7514,263.88,3,0.2,42.8805,15.696,3,0.2,5.1012,26.38,1,0,12.1348,,,,,,,
205.666,2,0.15,-12.098,2453.43,5,0.3,-350.49,2.628,2,0.7,-1.9272,71.97,3,0,16.5531,,,,,,,
127.302,7,0.3,-9.093,139.424,4,0.2,17.428,14.427,3,0.7,-10.5798,14.976,9,0.2,5.4288,,,,,,,
67.8,4,0,4.068,88.752,3,0.2,11.094,86.62,2,0,8.662,67.78,2,0,16.945,,,,,,,
3.76,2,0,1.316,2.025,1,0.7,-1.35,697.16,4,0,146.4036,23.88,6,0,8.1192,,,,,,,
5.04,2,0.2,1.764,52.2,9,0,23.49,31.86,2,0,11.151,11.52,4,0,5.6448,,,,,,,
40.05,3,0,11.214,55.424,2,0.2,19.3984,722.352,3,0.2,90.294,286.93,7,0,140.5957,,,,,,,
83.84,2,0.2,27.248,255.968,4,0.2,31.996,1363.96,5,0.2,85.2475,206.384,2,0.2,23.2182,,,,,,,
13.272,3,0.2,4.3134,6.848,2,0.2,0.5992,102.36,3,0.2,-3.8385,4.928,2,0.2,1.7248,,,,,,,
1125.488,7,0.2,98.4802,6.688,4,0.6,-4.0128,4.416,3,0.2,1.6008,63.488,4,0.2,4.7616,,,,,,,
10.464,6,0.2,1.7004,1212.848,7,0.2,106.1242,194.848,4,0.2,12.178,49.08,3,0,4.908,,,,,,,
82.896,3,0.2,29.0136,89.97,3,0,37.7874,29.472,3,0.2,9.9468,25.92,6,0.2,9.072,,,,,,,
34.24,4,0,16.0928,42.6,3,0,16.614,6.27,5,0.7,-4.598,91.59,3,0,42.1314,,,,,,,
177.68,2,0,46.1968,6.72,4,0,3.36,4.368,7,0.7,-3.3488,647.84,8,0,168.4384,,,,,,,
180.96,6,0.2,67.86,1004.976,6,0.2,-175.8708,31.984,2,0.2,1.999,20.7,2,0,9.936,,,,,,,
21.56,7,0,10.3488,206.112,6,0.2,48.9516,40.88,7,0,10.6288,171.2,5,0.2,64.2,,,,,,,
18.9,6,0,9.072,19.92,5,0.2,6.723,836.592,8,0.4,-264.9208,3.36,2,0,0.8736,,,,,,,
354.9,5,0,17.745,198.272,8,0.2,61.96,26.38,1,0,12.1348,199.98,2,0,69.993,,,,,,,
5.47,1,0,2.3521,247.104,6,0.2,-58.6872,362.92,2,0,105.2468,479.984,2,0.2,59.998,,,,,,,
21.84,3,0,10.4832,86.304,6,0.2,9.7092,4899.93,7,0,2400.9657,30.84,5,0.2,9.6375,,,,,,,
167.97,3,0,40.3128,26.18,7,0,0.5236,6.48,1,0,3.1104,5.248,2,0.2,0.5904,,,,,,,
154.764,3,0.4,-36.1116,7.3,2,0,3.431,71.976,3,0.2,7.1976,35.91,3,0.4,-8.379,,,,,,,
40.68,3,0.2,-9.153,74.352,3,0.2,23.235,3.15,1,0,1.512,6.696,1,0.2,0.5022,,,,,,,
653.55,3,0,111.1035,335.52,4,0.2,117.432,7.04,4,0,2.0416,43.872,2,0.2,11.5164,,,,,,,
13.44,3,0,6.5856,23.912,2,0.8,-40.6504,8.73,3,0,4.1031,53.982,3,0.4,-10.7964,,,,,,,
91.96,2,0,15.6332,27.056,2,0.2,2.3674,29.29,1,0,9.6657,48.784,1,0.2,3.6588,,,,,,,
201.584,2,0.2,20.1584,5.28,3,0,1.5312,8.64,3,0,2.5056,13.092,4,0.7,-10.0372,,,,,,,
83.984,2,0.2,31.494,171.96,2,0,44.7096,22.92,3,0,11.2308,111.96,4,0,21.2724,,,,,,,
15.552,3,0.2,5.4432,11.352,3,0.2,4.1151,100.704,6,0.2,-16.3644,933.408,4,0.3,-173.3472,,,,,,,
669.08,5,0.2,-167.27,453.576,3,0.2,39.6879,2.328,2,0.6,-0.7566,895.92,4,0,421.0824,,,,,,,
438.336,4,0.2,-87.6672,21.48,3,0.2,-0.2685,10.78,5,0.8,-17.248,776.85,5,0.4,-181.265,,,,,,,
12.624,2,0.2,3.945,8.784,4,0.8,-13.6152,58.368,12,0.2,21.888,12.294,1,0.7,-8.6058,,,,,,,
16.36,1,0,1.636,307.98,2,0,89.3142,40.968,3,0.2,13.8267,154.764,3,0.4,-46.4292,,,,,,,
340.144,7,0.2,21.259,382.806,9,0.4,-153.1224,71.96,5,0.2,25.186,43.28,1,0.2,3.246,,,,,,,
33.11,7,0,12.9129,41.96,2,0,2.9372,10.368,2,0.2,3.6288,63.88,4,0,24.9132,,,,,,,
64.784,1,0.2,-14.5764,1217.568,2,0.2,456.588,1.192,2,0.8,-2.0264,26.72,1,0,11.7568,,,,,,,
32.382,3,0.4,4.3176,47.04,3,0,18.3456,6.3,2,0,3.024,69.93,7,0,32.1678,,,,,,,
8.96,2,0,2.7776,6.16,2,0,2.9568,343.92,4,0,75.6624,242.94,3,0,9.7176,,,,,,,
399.54,4,0.7,-559.356,979.95,5,0,274.386,40.99,1,0,20.0851,40.41,9,0,18.5886,,,,,,,
1215.92,8,0,316.1392,143.7,3,0,68.976,63.9,5,0,28.755,314.55,3,0,150.984,,,,,,,
99.592,1,0.2,2.4898,10.65,3,0,5.0055,19.44,3,0,9.3312,90.8,8,0,25.424,,,,,,,
12.35,5,0,5.8045,247.8,4,0,34.692,124.608,4,0.2,-23.364,140.736,8,0.2,49.2576,,,,,,,
96.256,8,0.2,31.2832,201.568,4,0.2,22.6764,7.56,3,0.2,2.646,214.95,5,0,88.1295,,,,,,,
10.688,2,0.2,3.7408,359.058,3,0.3,-35.9058,85.224,3,0.2,7.4571,45.36,7,0,21.7728,,,,,,,
1133.35,5,0,294.671,3.75,1,0,1.8,287.52,8,0,129.384,288.24,6,0,138.3552,,,,,,,
13.36,2,0,4.9432,41.4,4,0,19.872,37.68,2,0,10.5504,1332.496,2,0.2,-299.8116,,,,,,,
10.368,2,0.2,3.6288,29.79,3,0,12.5118,19.98,2,0,8.991,19.456,4,0.2,2.1888,,,,,,,
6.24,3,0.2,0.546,675.96,5,0.2,84.495,20.58,7,0,5.5566,209.986,2,0.3,8.9994,,,,,,,
58.112,2,0.2,7.264,1265.85,3,0,556.974,17.38,2,0,8.69,29.76,5,0.2,1.86,,,,,,,
181.47,5,0.7,-320.597,523.25,5,0,141.2775,3.64,2,0,1.638,89.768,1,0.3,-2.5648,,,,,,,
7.644,4,0.7,-5.8604,517.5,6,0,155.25,159.768,7,0.2,53.9217,959.984,2,0.2,335.9944,,,,,,,
51.465,5,0.7,-39.4565,1247.64,3,0,349.3392,195.184,1,0.2,19.5184,15.552,3,0.2,5.6376,,,,,,,
20.86,2,0,9.387,3149.93,7,0,1480.4671,27.93,3,0,8.0997,34.36,1,0.2,-7.3015,,,,,,,
497.61,9,0,129.3786,209.7,2,0,100.656,172.5,2,0,51.75,30.88,2,0,15.44,,,,,,,
5.34,2,0,1.4952,35.36,2,0.2,-3.094,179.97,3,0,44.9925,465.16,2,0,120.9416,,,,,,,
3.15,1,0,1.512,3.168,2,0.2,-0.7128,258.696,3,0.2,64.674,27.12,4,0,12.4752,,,,,,,
48.94,1,0,24.47,121.104,6,0.7,-100.92,431.928,9,0.2,64.7892,174.3,3,0,81.921,,,,,,,
172.11,1,0.4,-94.6605,45.894,1,0.4,-9.1788,95.984,4,0.3,-4.1136,299.9,2,0,74.975,,,,,,,
46.64,4,0,12.5928,1018.104,4,0.4,-373.3048,1088.792,4,0.8,-1850.9464,7.992,1,0.2,2.5974,,,,,,,
60.416,2,0.2,6.0416,196.62,2,0,96.3438,544.008,3,0.2,40.8006,49.616,2,0.2,4.9616,,,,,,,
308.499,3,0.15,-18.147,21.936,2,0.6,-10.4196,1.872,3,0.7,-1.4352,6.48,1,0,3.1104,,,,,,,
75.6,2,0.8,-166.32,6.588,3,0.8,-10.2114,854.352,3,0.2,10.6794,46.51,1,0,1.8604,,,,,,,
187.76,4,0,76.9816,63.96,4,0,19.8276,593.568,2,0.2,0,659.976,3,0.2,49.4982,,,,,,,
779.796,2,0.4,-168.9558,14.46,3,0,7.0854,338.04,3,0.2,-33.804,445.44,8,0.4,-81.664,,,,,,,
21.4,5,0,6.206,104.98,2,0,52.49,11.21,1,0,3.363,44.376,2,0.4,-7.396,,,,,,,
489.23,2,0.3,41.934,106.96,2,0,31.0184,9.144,3,0.2,3.2004,51.264,6,0.2,7.6896,,,,,,,
317.058,3,0.3,-18.1176,21.56,7,0,10.3488,14.07,7,0,6.8943,5.193,3,0.7,-3.462,,,,,,,
15.78,2,0,0.6312,11.808,2,0.2,4.2804,41.86,7,0,10.465,159.984,2,0.2,43.9956,,,,,,,
45.98,2,0,12.8744,1931.04,9,0.1,321.84,8.544,2,0.2,2.8836,54.224,2,0.2,3.389,,,,,,,
14.52,3,0,4.7916,9.96,2,0,4.6812,579.136,4,0.2,21.7176,310.12,2,0,80.6312,,,,,,,
49.632,4,0.2,4.9632,11.61,2,0.7,-9.288,113.79,3,0,20.4822,70.464,6,0.2,22.9008,,,,,,,
4.368,3,0.2,0.3822,14.304,6,0.2,5.0064,78.15,1,0,34.386,19.68,5,0.2,6.888,,,,,,,
76.14,3,0,26.649,159.984,2,0.2,11.9988,1.728,1,0.2,0.6048,140.67,3,0,54.8613,,,,,,,
744.1,5,0.3,-95.67,255.968,4,0.2,51.1936,40.56,4,0,19.8744,17.456,2,0.2,5.8914,,,,,,,
16.224,2,0.2,5.8812,359.058,3,0.3,-71.8116,182.94,3,0,3.6588,18.75,5,0,9,,,,,,,
7.104,2,0.2,2.3976,434.352,3,0.2,43.4352,193.86,2,0,11.6316,119.7,6,0,31.122,,,,,,,
398.352,8,0.7,-331.96,3.552,2,0.2,0.444,839.988,2,0.4,69.999,9.144,3,0.2,3.0861,,,,,,,
121.792,4,0.2,13.7016,88.832,4,0.2,7.7728,47.952,3,0.2,13.7862,57.06,3,0,18.2592,,,,,,,
401.59,2,0.3,-131.951,31.44,3,0,8.4888,37.425,5,0.7,-29.94,71.6,8,0,13.604,,,,,,,
10.56,2,0,4.752,17.9,2,0,3.401,63.968,2,0.2,0,107.44,8,0,27.9344,,,,,,,
3.38,1,0,1.2506,129.45,5,0,46.602,165.048,3,0.2,41.262,7.31,1,0,3.4357,,,,,,,
79.47,3,0,22.2516,206.962,2,0.3,-32.5226,22,4,0,5.5,59.1,6,0,22.458,,,,,,,
4.56,2,0,2.0064,360.712,11,0.2,130.7581,398.352,3,0.2,124.485,46.53,3,0,12.0978,,,,,,,
59.92,4,0,27.5632,1718.4,6,0.2,150.36,8.72,4,0,3.5752,13.776,6,0.8,-22.0416,,,,,,,
46.864,2,0.2,7.6154,41.568,6,0.8,-66.5088,27.882,3,0.7,-20.4468,10.272,3,0.2,3.21,,,,,,,
5.104,4,0.8,-8.6768,411.332,4,0.15,-4.8392,540.048,3,0.2,-47.2542,4.608,2,0.2,1.6704,,,,,,,
2.896,2,0.2,0.4706,28.752,6,0.2,9.7038,255.68,8,0.2,76.704,2.688,3,0.8,-7.392,,,,,,,
149.97,3,0,52.4895,293.199,3,0.15,-20.6964,17.616,4,0.7,-14.0928,27.816,3,0.2,4.5201,,,,,,,
275.97,3,0,11.0388,368.91,9,0,180.7659,69.9,2,0,18.873,82.524,3,0.6,-41.262,,,,,,,
1394.95,5,0,362.687,14.7,5,0,6.615,41.85,5,0,10.881,182.994,3,0.8,-320.2395,,,,,,,
281.372,2,0.3,-12.0588,6.58,2,0,3.0268,102.336,4,0.2,-12.792,23.832,3,0.2,6.5538,,,,,,,
479.96,4,0,134.3888,122.94,3,0,59.0112,48.792,3,0.8,-126.8592,46.2,4,0,21.252,,,,,,,
320.88,6,0,93.0552,134.97,3,0,64.7856,44.848,8,0.8,-67.272,537.544,7,0.2,47.0351,,,,,,,
281.372,2,0.3,-12.0588,699.98,2,0,195.9944,10.368,2,0.2,3.6288,13.9,5,0,3.753,,,,,,,
26.76,4,0,12.3096,139.95,5,0,26.5905,388.43,5,0.3,-88.784,19.4,5,0,9.312,,,,,,,
15,4,0,7.2,170.136,3,0.2,-8.5068,14.352,3,0.2,5.2026,90.86,7,0,26.3494,,,,,,,
161.61,1,0,42.0186,7.38,2,0,3.4686,63.992,1,0.2,-7.1991,28.91,7,0,13.2986,,,,,,,
144.95,5,0,42.0355,9.26,2,0,3.0558,86.352,3,0.2,5.397,19.824,6,0.2,6.6906,,,,,,,
29.68,7,0,11.5752,9.96,2,0,4.5816,278.4,3,0,80.736,657.504,6,0.2,-131.5008,,,,,,,
56.4,3,0,3.384,38.88,6,0,18.6624,14.9,5,0,1.043,99.54,2,0,10.9494,,,,,,,
4.224,3,0.2,0.4752,207,3,0.2,25.875,39.88,2,0,11.1664,199.96,4,0,85.9828,,,,,,,
333.056,2,0.2,29.1424,40.096,4,0.2,13.5324,12.192,4,0.2,4.1148,14.624,2,0.2,5.1184,,,,,,,
24.896,4,0.2,7.78,40.784,2,0.6,-30.588,20.82,3,0,7.4952,697.16,5,0.2,8.7145,,,,,,,
135.99,1,0,36.7173,34.76,1,0,9.7328,13.216,4,0.2,4.4604,30.93,1,0,12.6813,,,,,,,
11.34,3,0,5.2164,831.2,5,0,124.68,32.4,5,0,15.552,27.496,7,0.2,9.2799,,,,,,,
80.3,5,0,20.878,26.4,5,0,11.88,114.95,5,0,2.299,381.36,7,0,106.7808,,,,,,,
15.968,2,0.2,5.3892,106.75,7,0,49.105,572.76,6,0,166.1004,8.94,3,0,2.4138,,,,,,,
64.74,13,0,30.4278,97.82,2,0,45.9754,286.38,3,0,83.0502,2.91,1,0,1.3677,,,,,,,
19.296,3,0.2,6.03,141.4,5,0,38.178,419.944,7,0.2,52.493,265.93,7,0,63.8232,,,,,,,
405.64,4,0,12.1692,137.62,2,0,60.5528,46.76,7,0,22.4448,238,2,0,38.08,,,,,,,
22.336,4,0.2,7.8176,100.49,1,0,25.1225,17.712,3,0.2,6.4206,61.96,2,0,27.882,,,,,,,
20.784,2,0.2,-3.6372,31.104,6,0.2,10.8864,21.78,2,0,5.6628,56.704,2,0.2,19.1376,,,,,,,
12.39,3,0,3.717,78.256,2,0.2,-17.6076,161.94,3,0,9.7164,274.064,7,0.2,102.774,,,,,,,
303.25,5,0,63.6825,29.34,3,0,14.67,161.568,2,0.2,-8.0784,277.4,5,0,133.152,,,,,,,
23.68,2,0.2,8.88,383.607,7,0.1,63.9345,3.69,1,0,1.7343,5.78,1,0,2.8322,,,,,,,
1487.04,5,0.2,148.704,563.4,4,0,67.608,122.12,4,0,56.1752,1805.88,6,0,523.7052,,,,,,,
636.408,3,0.2,-15.9102,487.984,2,0.2,152.495,155.372,2,0.3,-13.3176,725.84,4,0,210.4936,,,,,,,
83.168,4,0.2,9.3564,136.92,4,0,41.076,38.88,6,0,18.6624,10.896,3,0.2,3.9498,,,,,,,
230.28,3,0.2,23.028,11.65,5,0,3.3785,183.84,8,0,62.5056,8.544,2,0.2,2.8836,,,,,,,
15.552,3,0.2,5.4432,299.9,2,0,74.975,579.3,5,0,28.965,64.384,1,0.2,8.048,,,,,,,
0.876,1,0.8,-1.4016,15.008,2,0.2,1.5008,11.34,1,0,5.5566,8.856,3,0.2,2.8782,,,,,,,
99.99,1,0,37.9962,14.73,3,0,4.8609,37.05,3,0,16.302,30.576,6,0.2,10.3194,,,,,,,
33.28,4,0,9.3184,5.248,2,0.2,0.5904,552.56,4,0,0,13.02,7,0,0.3906,,,,,,,
38.52,9,0,11.9412,3.76,2,0,1.8048,31.4,2,0,7.85,22.14,3,0,6.4206,,,,,,,
17.46,2,0,5.9364,17.22,3,0,7.9212,79.14,3,0,36.4044,359.32,4,0,7.1864,,,,,,,
149.544,9,0.2,50.4711,1024.38,7,0,215.1198,83.952,3,0.6,-90.2484,211.84,8,0,76.2624,,,,,,,
17.14,2,0,4.4564,26.22,3,0,12.3234,80.98,1,0,1.6196,143.728,2,0.2,-32.3388,,,,,,,
51.96,2,0,12.99,17.34,3,0,8.4966,348.84,9,0,170.9316,25.68,6,0,11.556,,,,,,,
561.584,2,0.2,70.198,159.984,2,0.2,35.9964,9.45,5,0,0.189,347.58,3,0,17.379,,,,,,,
27.6,4,0,2.208,46.344,3,0.2,4.6344,18.84,3,0,7.1592,34.76,5,0.2,11.297,,,,,,,
501.81,3,0,0,17.568,2,0.2,6.3684,239.98,2,0,52.7956,32.48,2,0,4.872,,,,,,,
161.94,3,0,9.7164,14.62,2,0,6.8714,167.96,2,0,78.9412,20.04,3,0,9.6192,,,,,,,
15.96,7,0,7.0224,33.36,4,0,8.6736,104.85,3,0,28.3095,13999.96,4,0,6719.9808,,,,,,,
14.67,3,0,3.9609,40.14,6,0,19.6686,484.83,3,0,126.0558,221.92,4,0,106.5216,,,,,,,
27.46,2,0,9.8856,141.96,2,0,39.7488,122.97,3,0,60.2553,26,2,0,11.7,,,,,,,
881.93,7,0,229.3018,14.73,3,0,6.9231,154.44,3,0,1.5444,47.01,3,0,22.0947,,,,,,,
9.81,5,0.7,-6.867,104.9,5,0,25.176,342.37,7,0,160.9139,469.99,1,0,136.2971,,,,,,,
559.992,1,0.2,174.9975,61.04,4,0,30.52,17.216,4,0.2,6.0256,207.846,3,0.1,2.3094,,,,,,,
832.93,7,0,233.2204,10.95,3,0,5.1465,11.56,2,0,5.6644,271.764,2,0.1,60.392,,,,,,,
